"Section","Subsection","Feature","Classification","Evidence","PlayerSurface","Persistence","TestFamily","KnownLimitation"
"7","7.2 Reactive Storytelling","Add an epilogue timeline.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Give bridge officers persistent names, portraits, specialties, and opinions.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add officer disagreements during major decisions.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add trust and stress states.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add officer replacement after casualties.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add station-specific tactical recommendations.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add captain log entries.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add optional voiced briefings.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add crew banter frequency controls.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"7","7.3 Crew Layer","Add a quiet mode for players who want less chatter.","PARTIAL","DiplomacyNarrativeCrewSystem; CampaignSystem","comms board; bridge logs","diplomacyNarrativeState","CampaignEconomyDiplomacyExpansionSystemTest; CampaignStrategicCommandHudTest","Hub decisions affect reputation; broader narrative consequences remain bootstrap-heavy."
"8","8.1 Mission Families","Add convoy escort missions with route decisions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add convoy interception missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add blockade-running missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add station defense missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add station evacuation missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add search-and-rescue missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add salvage races.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add stealth reconnaissance missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add ambush setup missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add minefield clearance missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add boarding and capture missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add disabled-ship tow missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add prison transport interception missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add diplomatic escort missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add smuggling missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add multi-stage pursuit missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add retreat-under-pressure missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add fleet rendezvous missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add titan-hunt missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.1 Mission Families","Add anomaly investigation missions.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add authored battlefield templates for hubs, belts, wreck fields, orbital lanes, and deep space.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add faction-specific station architecture.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add civilian traffic lanes.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add destructible infrastructure.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add neutral structures that create collateral concerns.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add navigation hazards.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add nebula visibility rules.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add gravity anomalies.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
"8","8.2 Tactical Space Identity","Add solar flare windows.","MODELED_ONLY","OperationsInformationCommandSystem","compact readout API only","operationsExpansionState","OperationsInformationCommandSystemTest","Mission catalogs are not fully instantiated by the live encounter generator."
